,date,y_rate_0930
0,20181001,-13
1,20181002,36
2,20181004,-193
3,20181005,72
4,20181008,86
5,20181010,-31
6,20181011,67
7,20181012,76
8,20181015,-104
9,20181016,-14
10,20181017,140
11,20181018,-58
12,20181019,-135
13,20181022,-14
14,20181023,-113
15,20181024,18
16,20181025,-27
17,20181026,-212
18,20181029,72
19,20181030,95
20,20181031,-131
21,20181101,54
22,20181102,144
23,20181105,-203
24,20181106,-108
25,20181107,176
26,20181108,100
27,20181109,-18
28,20181112,144
29,20181113,-158
30,20181114,-45
31,20181116,45
32,20181119,145
33,20181120,90
34,20181121,-5
35,20181122,9
36,20181123,9
37,20181126,41
38,20181127,-45
39,20181128,-108
40,20181129,-59
41,20181130,-49
42,20181203,-109
43,20181204,18
44,20181205,108
45,20181206,-86
46,20181207,63
47,20181210,-9
48,20181211,-109
49,20181212,67
50,20181213,77
51,20181214,-117
52,20181217,27
53,20181218,86
54,20181219,-14
55,20181220,-158
56,20181221,54
57,20181224,9
58,20181226,22
59,20181227,23
60,20181228,63
61,20190103,-68
62,20190104,-22
63,20190107,171
64,20190108,-36
65,20190109,171
66,20190110,-5
67,20190111,-50
68,20190114,5
69,20190115,154
70,20190116,9
71,20190117,-14
72,20190118,18
73,20190121,-153
74,20190122,-40
75,20190123,54
76,20190124,14
77,20190125,122
78,20190128,-9
79,20190129,-13
80,20190130,-4
81,20190131,-68
82,20190201,77
83,20190207,-139
84,20190208,-91
85,20190211,-50
86,20190212,27
87,20190213,0
88,20190214,-72
89,20190215,-67
90,20190218,54
91,20190219,-167
92,20190220,-58
93,20190221,-54
94,20190222,-54
95,20190225,-59
96,20190226,0
97,20190227,41
98,20190228,-108
99,20190304,-5
100,20190305,-55
101,20190306,-9
102,20190307,18
103,20190308,9
104,20190311,-23
105,20190312,81
106,20190313,-22
107,20190314,23
108,20190315,149
109,20190318,36
110,20190319,-32
111,20190320,-104
112,20190321,203
113,20190322,36
114,20190325,-58
115,20190326,-18
116,20190327,-86
117,20190328,-5
