,date,y_rate_0955
0,20181001,-126
1,20181002,72
2,20181004,-243
3,20181005,31
4,20181008,108
5,20181010,-166
6,20181011,94
7,20181012,99
8,20181015,-81
9,20181016,-63
10,20181017,68
11,20181018,23
12,20181019,-72
13,20181022,13
14,20181023,-171
15,20181024,-67
16,20181025,36
17,20181026,-140
18,20181029,99
19,20181030,212
20,20181031,-95
21,20181101,5
22,20181102,158
23,20181105,-289
24,20181106,23
25,20181107,27
26,20181108,91
27,20181109,63
28,20181112,171
29,20181113,-167
30,20181114,-81
31,20181116,-50
32,20181119,27
33,20181120,41
34,20181121,-54
35,20181122,27
36,20181123,-9
37,20181126,68
38,20181127,-63
39,20181128,-90
40,20181129,-126
41,20181130,5
42,20181203,9
43,20181204,-99
44,20181205,63
45,20181206,-32
46,20181207,40
47,20181210,14
48,20181211,-149
49,20181212,153
50,20181213,36
51,20181214,-266
52,20181217,-27
53,20181218,117
54,20181219,31
55,20181220,-41
56,20181221,-9
57,20181224,-31
58,20181226,40
59,20181227,-9
60,20181228,112
61,20190103,-99
62,20190104,-4
63,20190107,157
64,20190108,41
65,20190109,175
66,20190110,13
67,20190111,-27
68,20190114,-13
69,20190115,221
70,20190116,5
71,20190117,-23
72,20190118,-55
73,20190121,-126
74,20190122,-126
75,20190123,94
76,20190124,86
77,20190125,149
78,20190128,-22
79,20190129,-67
80,20190130,23
81,20190131,-176
82,20190201,59
83,20190207,-144
84,20190208,-63
85,20190211,-13
86,20190212,163
87,20190213,-32
88,20190214,-40
89,20190215,-113
90,20190218,72
91,20190219,-100
92,20190220,-18
93,20190221,-13
94,20190222,18
95,20190225,-72
96,20190226,27
97,20190227,-22
98,20190228,-67
99,20190304,-27
100,20190305,-41
101,20190306,-4
102,20190307,50
103,20190308,0
104,20190311,-77
105,20190312,63
106,20190313,-54
107,20190314,-49
108,20190315,198
109,20190318,5
110,20190319,-14
111,20190320,-108
112,20190321,289
113,20190322,0
114,20190325,-76
115,20190326,0
116,20190327,-126
117,20190328,-50
118,20190329,0
119,20190401,162
120,20190402,72
121,20190403,54
122,20190404,22
123,20190405,36
124,20190408,-100
125,20190409,5
126,20190410,41
127,20190411,-32
128,20190412,-18
129,20190415,72
130,20190416,41
131,20190417,-13
132,20190418,-31
133,20190419,4
134,20190422,154
135,20190423,27
136,20190424,-122
137,20190425,36
138,20190426,-86
139,20190429,19
140,20190430,-110
141,20190502,175
142,20190503,-87
143,20190507,-96
144,20190508,133
145,20190509,-92
146,20190510,-115
147,20190513,50
148,20190514,106
149,20190515,-55
150,20190516,-133
151,20190517,-5
152,20190520,92
153,20190521,192
154,20190522,-215
155,20190523,-147
156,20190524,-10
157,20190527,114
158,20190528,19
159,20190529,-293
160,20190530,46
161,20190531,-37
162,20190603,211
163,20190604,55
164,20190605,-27
165,20190607,-27
166,20190610,28
167,20190611,123
168,20190612,32
169,20190613,0
170,20190614,69
171,20190617,69
172,20190618,115
173,20190619,14
174,20190620,-18
175,20190621,-60
176,20190624,14
177,20190625,87
178,20190626,46
179,20190627,-5
180,20190628,0
181,20190701,-165
182,20190702,37
183,20190703,-23
184,20190704,73
185,20190705,32
186,20190708,-183
187,20190709,60
188,20190710,92
189,20190711,129
190,20190712,32
191,20190715,13
192,20190716,-4
193,20190717,-97
194,20190718,-13
195,20190719,51
196,20190722,74
197,20190723,18
198,20190724,9
199,20190725,-69
