,date,y_rate_1445
0,20181001,-40
1,20181002,-247
2,20181004,-472
3,20181005,-9
4,20181008,50
5,20181010,-162
6,20181011,-360
7,20181012,378
8,20181015,-117
9,20181016,-126
10,20181017,-36
11,20181018,-139
12,20181019,279
13,20181022,216
14,20181023,-495
15,20181024,-197
16,20181025,-50
17,20181026,-486
18,20181029,-162
19,20181030,325
20,20181031,18
21,20181101,0
22,20181102,505
23,20181105,-253
24,20181106,-166
25,20181107,-18
26,20181108,23
27,20181109,-36
28,20181112,212
29,20181113,112
30,20181114,-113
31,20181115,77
32,20181116,-104
33,20181119,-18
34,20181120,9
35,20181121,207
36,20181122,-50
37,20181123,-244
38,20181126,244
39,20181127,113
40,20181128,32
41,20181129,-320
42,20181130,-203
43,20181203,85
44,20181204,-289
45,20181205,131
46,20181206,-276
47,20181207,27
48,20181210,-13
49,20181211,-86
50,20181212,221
51,20181213,158
52,20181214,-352
53,20181217,45
54,20181218,14
55,20181219,108
56,20181220,-136
57,20181221,14
58,20181224,45
59,20181226,-113
60,20181227,9
61,20181228,112
62,20190102,-501
63,20190103,-149
64,20190104,199
65,20190107,76
66,20190108,-77
67,20190109,424
68,20190110,9
69,20190111,45
70,20190114,-171
71,20190115,343
72,20190116,81
73,20190117,22
74,20190118,9
75,20190121,-176
76,20190122,-176
77,20190123,171
78,20190124,154
79,20190125,370
80,20190128,14
81,20190129,127
82,20190130,212
83,20190131,-163
84,20190201,-72
85,20190207,-135
86,20190208,-176
87,20190211,-32
88,20190212,185
89,20190213,-18
90,20190214,90
91,20190215,-307
92,20190218,-14
93,20190219,-5
94,20190220,95
95,20190221,163
96,20190222,36
97,20190225,-104
98,20190226,-108
99,20190227,14
100,20190228,-126
101,20190304,-280
102,20190305,-109
103,20190306,-36
104,20190307,-144
105,20190308,-203
106,20190311,-14
107,20190312,81
108,20190313,-81
109,20190314,-103
110,20190315,298
111,20190318,-58
112,20190319,-41
113,20190320,-36
114,20190321,162
115,20190322,-63
116,20190325,-90
117,20190326,18
118,20190327,41
119,20190328,49
120,20190329,140
121,20190401,235
122,20190402,50
123,20190403,276
124,20190404,54
125,20190405,59
126,20190408,-190
127,20190409,131
128,20190410,131
129,20190411,-163
130,20190412,68
131,20190415,59
132,20190416,136
133,20190417,-27
134,20190418,-406
135,20190419,-45
136,20190422,-40
137,20190423,81
138,20190424,-429
139,20190425,14
140,20190426,5
141,20190429,317
142,20190430,-96
143,20190502,207
144,20190503,-160
145,20190507,-46
146,20190508,225
147,20190509,-468
148,20190510,-133
149,20190513,-110
150,20190514,225
151,20190515,9
152,20190516,-353
153,20190517,-165
154,20190520,9
155,20190521,151
156,20190522,41
157,20190523,-55
158,20190524,-78
159,20190527,-5
160,20190528,106
161,20190529,-188
162,20190530,87
163,20190531,51
164,20190603,372
165,20190604,-9
166,20190605,-151
167,20190607,-78
168,20190610,211
169,20190611,201
170,20190612,-64
171,20190613,-42
172,20190614,-14
173,20190617,37
174,20190618,115
175,20190619,27
176,20190620,64
177,20190621,-110
178,20190624,41
179,20190625,-42
180,20190626,18
181,20190627,243
182,20190628,-55
183,20190701,-183
184,20190702,-5
185,20190703,-294
186,20190704,114
187,20190705,-28
188,20190708,-298
189,20190709,-59
190,20190710,78
191,20190711,188
192,20190712,83
193,20190715,77
194,20190716,74
195,20190717,-60
196,20190718,-50
197,20190719,243
198,20190722,88
199,20190723,73
200,20190724,-179
201,20190725,-97
202,20190726,46
203,20190729,-358
204,20190730,0
205,20190731,18
206,20190801,152
207,20190802,-14
208,20190805,-354
209,20190806,271
210,20190807,-78
211,20190808,51
212,20190809,55
213,20190812,36
214,20190813,-133
215,20190814,-74
216,20190816,37
217,20190819,-23
218,20190820,271
219,20190821,65
220,20190822,-184
221,20190823,87
222,20190826,46
223,20190827,-32
224,20190828,134
225,20190829,-87
226,20190830,299
227,20190902,101
228,20190903,-32
229,20190904,143
230,20190905,239
231,20190906,-69
232,20190909,142
233,20190910,46
234,20190911,69
235,20190916,-32
236,20190917,4
237,20190918,96
238,20190919,152
239,20190920,156
240,20190923,69
241,20190924,92
242,20190925,-134
243,20190926,-55
244,20190927,-271
245,20190930,285
246,20191001,78
247,20191002,-248
248,20191004,184
249,20191007,-73
250,20191008,133
251,20191010,152
252,20191011,51
253,20191014,0
254,20191015,23
255,20191016,-13
256,20191017,-119
257,20191018,-212
258,20191021,87
259,20191022,193
260,20191023,-115
261,20191024,-37
262,20191025,-82
263,20191028,-9
264,20191029,-143
265,20191030,-194
266,20191031,129
267,20191101,166
268,20191104,133
269,20191105,116
270,20191106,51
271,20191107,0
272,20191108,-217
273,20191111,-83
274,20191112,74
275,20191113,-120
276,20191114,69
277,20191115,231
278,20191118,-60
279,20191119,-23
280,20191120,-175
281,20191121,-355
282,20191122,120
283,20191125,116
284,20191126,73
285,20191127,0
286,20191128,23
287,20191129,-493
288,20191202,-83
289,20191203,92
290,20191204,27
291,20191205,-253
292,20191206,134
293,20191209,-28
294,20191210,175
295,20191211,129
296,20191212,253
297,20191213,88
298,20191216,18
299,20191217,286
300,20191218,19
301,20191219,-101
302,20191220,-83
303,20191223,-125
304,20191224,-171
305,20191226,27
306,20191227,254
307,20191230,-129
308,20200102,-235
309,20200103,-180
310,20200106,13
311,20200107,83
312,20200108,120
313,20200109,-55
314,20200110,166
315,20200113,258
316,20200114,27
317,20200115,-124
318,20200116,221
319,20200117,-70
320,20200120,161
321,20200121,-249
322,20200122,383
323,20200123,-166
324,20200128,-244
325,20200129,64
326,20200130,-517
327,20200131,-217
328,20200203,300
329,20200204,430
330,20200205,-222
331,20200206,471
332,20200207,-295
333,20200210,180
334,20200211,235
335,20200212,222
336,20200213,-69
337,20200214,213
338,20200217,83
339,20200218,-240
340,20200219,-171
341,20200220,-245
342,20200221,-5
343,20200224,-471
344,20200225,277
345,20200226,-13
346,20200227,-208
347,20200228,-466
348,20200302,148
349,20200303,-341
350,20200304,721
351,20200305,152
352,20200306,-264
353,20200309,-272
354,20200310,249
355,20200311,-776
356,20200312,-595
357,20200313,1454
358,20200316,-674
359,20200317,272
360,20200318,-619
361,20200319,-1934
362,20200320,420
363,20200323,328
364,20200324,674
365,20200325,194
366,20200326,176
367,20200327,-821
368,20200330,679
369,20200331,93
370,20200401,-268
371,20200402,263
372,20200403,-120
373,20200406,480
374,20200407,-27
375,20200408,157
376,20200409,-111
377,20200410,199
378,20200413,-245
379,20200414,300
380,20200416,231
381,20200417,300
382,20200420,-180
383,20200421,-273
384,20200422,356
385,20200423,92
386,20200424,-125
387,20200427,438
388,20200428,5
389,20200429,90
390,20200504,-193
391,20200506,-61
392,20200507,85
393,20200508,98
394,20200511,-141
395,20200512,-23
396,20200513,404
397,20200514,-108
398,20200515,-103
399,20200518,38
400,20200519,94
401,20200520,169
402,20200521,-5
403,20200522,-512
404,20200525,70
405,20200526,347
406,20200527,155
407,20200528,-197
408,20200529,258
409,20200601,390
410,20200602,272
411,20200603,774
412,20200604,-253
413,20200605,474
414,20200608,-441
415,20200609,-281
416,20200610,113
417,20200611,-390
418,20200612,395
419,20200615,-624
420,20200616,638
421,20200617,-70
422,20200618,-9
423,20200619,-315
424,20200622,183
425,20200623,0
426,20200624,404
427,20200625,-118
428,20200626,164
429,20200629,-14
430,20200630,5
431,20200701,-235
432,20200702,122
433,20200703,37
434,20200706,371
435,20200707,-418
436,20200708,-61
437,20200709,112
438,20200710,-427
439,20200713,240
440,20200714,23
441,20200715,0
442,20200716,-319
443,20200717,127
444,20200720,-131
445,20200721,164
446,20200722,-56
447,20200723,-225
448,20200724,37
449,20200727,277
450,20200728,272
451,20200729,141
452,20200730,-9
453,20200731,-343
454,20200803,-5
455,20200804,123
456,20200805,169
457,20200806,339
458,20200807,38
459,20200810,442
460,20200811,306
461,20200812,70
462,20200813,-151
463,20200814,-329
464,20200818,-480
465,20200819,-52
466,20200820,-884
467,20200821,305
468,20200824,127
469,20200825,145
470,20200826,75
471,20200827,-221
472,20200828,-9
473,20200831,-583
474,20200901,198
475,20200902,-179
476,20200903,122
477,20200904,329
478,20200907,113
479,20200908,61
480,20200909,127
481,20200910,66
482,20200911,38
483,20200914,127
484,20200915,131
485,20200916,-43
486,20200917,-311
487,20200918,-43
488,20200921,-230
489,20200922,-691
490,20200923,5
491,20200924,-273
492,20200925,-10
493,20200928,174
494,20200929,-75
495,20201005,414
496,20201006,-90
497,20201007,432
498,20201008,-85
499,20201012,-80
500,20201013,-136
501,20201014,-320
502,20201015,-155
503,20201016,-258
504,20201019,23
505,20201020,122
506,20201021,-9
507,20201022,-47
508,20201023,9
509,20201026,-137
510,20201027,-65
511,20201028,169
512,20201029,19
513,20201030,-447
514,20201102,320
515,20201103,419
516,20201104,42
517,20201105,443
518,20201106,-80
519,20201109,198
520,20201110,-146
521,20201111,376
522,20201112,-43
523,20201113,367
524,20201116,514
525,20201117,-113
526,20201118,14
527,20201119,123
528,20201120,47
529,20201123,598
530,20201124,-18
531,20201125,-373
532,20201126,302
533,20201127,95
534,20201130,-447
535,20201201,368
536,20201202,443
537,20201203,104
538,20201204,499
539,20201207,-165
540,20201208,-329
541,20201209,362
542,20201210,212
543,20201211,184
544,20201214,-118
545,20201215,-165
546,20201216,-99
547,20201217,-75
548,20201218,-90
549,20201221,-37
550,20201222,-320
551,20201223,306
552,20201224,749
553,20201228,14
554,20201229,90
555,20201230,834
556,20210104,820
557,20210105,264
558,20210106,-42
559,20210107,574
560,20210108,923
561,20210111,-273
562,20210112,-730
563,20210113,132
564,20210114,132
565,20210115,-932
566,20210118,-164
567,20210119,876
568,20210120,-584
569,20210121,43
570,20210122,-123
571,20210125,810
572,20210126,-1078
573,20210127,-278
574,20210128,29
575,20210129,-1475
576,20210201,896
577,20210202,155
578,20210203,-99
579,20210204,-697
580,20210205,227
581,20210208,-207
582,20210209,-249
583,20210210,231
584,20210215,23
585,20210216,-123
586,20210217,-128
587,20210218,-363
588,20210219,42
589,20210222,-684
590,20210223,349
591,20210224,-613
592,20210225,793
593,20210226,-556
594,20210302,-755
595,20210303,439
596,20210304,89
597,20210305,359
598,20210308,-703
599,20210309,-89
600,20210310,-717
601,20210311,655
602,20210312,28
603,20210315,-170
604,20210316,231
605,20210317,-363
606,20210318,23
607,20210319,198
608,20210322,-62
609,20210323,-599
610,20210324,61
611,20210325,250
612,20210326,236
613,20210329,-273
614,20210330,401
615,20210331,-43
616,20210401,-18
617,20210402,51
618,20210405,-57
619,20210406,-155
620,20210407,23
621,20210408,57
622,20210409,-246
623,20210412,-198
624,20210413,377
625,20210414,165
626,20210415,142
627,20210416,-99
628,20210419,10
629,20210420,320
630,20210421,-490
631,20210422,-94
632,20210423,316
633,20210426,217
634,20210427,-38
635,20210428,-391
636,20210429,-101
637,20210430,-244
638,20210503,-244
639,20210504,187
640,20210506,398
641,20210507,292
642,20210510,498
643,20210511,-436
644,20210512,-632
645,20210513,77
646,20210514,293
647,20210517,-345
648,20210518,364
649,20210520,173
650,20210521,-234
651,20210524,-58
652,20210525,115
653,20210526,-62
654,20210527,-110
655,20210528,277
656,20210531,-52
657,20210601,220
658,20210602,-24
659,20210603,359
660,20210604,10
661,20210607,-120
662,20210608,-39
663,20210609,-230
664,20210610,100
665,20210611,162
666,20210614,-82
667,20210615,14
668,20210616,307
669,20210617,34
670,20210618,39
671,20210621,-58
672,20210622,43
673,20210623,81
674,20210624,72
675,20210625,34
676,20210628,-120
677,20210629,-206
678,20210630,144
679,20210701,-268
680,20210702,-14
681,20210705,19
682,20210706,10
683,20210707,-143
684,20210708,-344
685,20210709,-149
686,20210712,144
687,20210713,148
688,20210714,0
689,20210715,110
690,20210716,33
691,20210719,-62
692,20210720,67
693,20210721,-436
694,20210722,296
695,20210723,9
696,20210726,-513
697,20210727,-115
698,20210728,-76
699,20210729,-91
700,20210730,-330
701,20210802,-4
702,20210803,316
703,20210804,493
704,20210805,-72
705,20210806,-235
706,20210809,86
707,20210810,-470
708,20210811,-230
709,20210812,-245
710,20210813,-680
711,20210817,-479
712,20210818,331
713,20210819,-216
714,20210820,-595
715,20210823,302
716,20210824,269
717,20210825,-34
718,20210826,-340
719,20210827,81
720,20210830,-230
721,20210831,619
722,20210901,53
723,20210902,-268
724,20210903,106
725,20210906,19
726,20210907,-249
727,20210908,-187
728,20210909,-527
729,20210910,139
730,20210913,91
731,20210914,307
732,20210915,87
733,20210916,-498
734,20210917,196
735,20210923,196
736,20210924,-196
737,20210927,76
738,20210928,-437
739,20210929,-143
740,20210930,269
741,20211001,-451
742,20211005,-283
743,20211006,-489
744,20211007,225
745,20211008,-255
746,20211012,-475
747,20211013,407
748,20211014,139
749,20211015,129
750,20211018,-115
751,20211019,-10
752,20211020,-259
753,20211021,-134
754,20211022,29
755,20211025,302
756,20211026,192
757,20211027,-225
758,20211028,77
759,20211029,-624
760,20211101,-48
761,20211102,322
762,20211103,-682
763,20211104,-145
764,20211105,-509
765,20211108,-48
766,20211109,28
767,20211110,-135
768,20211111,197
769,20211112,202
770,20211115,207
771,20211116,-77
772,20211117,-519
773,20211118,130
774,20211119,207
775,20211122,605
776,20211123,-283
777,20211124,-279
778,20211125,-255
779,20211126,-524
780,20211129,53
781,20211130,-947
782,20211201,765
783,20211202,716
784,20211203,418
785,20211206,245
786,20211207,279
787,20211208,-154
788,20211209,197
789,20211210,-19
790,20211213,-144
791,20211214,82
792,20211215,149
793,20211216,-163
794,20211217,298
795,20211220,-524
796,20211221,169
797,20211222,-58
798,20211223,-48
799,20211224,144
800,20211227,-178
801,20211228,-28
802,20211229,58
803,20211230,-278
804,20220103,-101
805,20220104,-149
806,20220105,-630
807,20220106,5
808,20220107,216
809,20220110,-259
810,20220111,19
811,20220112,336
812,20220113,-236
813,20220114,-303
814,20220117,-476
815,20220118,-456
816,20220119,-82
817,20220120,144
818,20220121,-178
819,20220124,-380
820,20220125,-759
821,20220126,-144
822,20220127,-1093
823,20220128,669
824,20220203,53
825,20220204,313
826,20220207,-332
827,20220208,-409
828,20220209,111
829,20220210,77
830,20220211,-15
831,20220214,-178
832,20220215,-366
833,20220216,246
834,20220217,347
835,20220218,255
836,20220221,357
837,20220222,24
838,20220223,-139
839,20220224,-525
840,20220225,82
841,20220228,356
842,20220302,63
843,20220303,279
844,20220304,-405
845,20220307,-264
846,20220308,130
847,20220310,0
848,20220311,-77
849,20220314,-33
850,20220315,-96
851,20220316,67
852,20220317,39
853,20220318,97
854,20220321,-530
855,20220322,308
856,20220323,53
857,20220324,58
858,20220325,-270
859,20220328,139
860,20220329,-53
861,20220330,-96
862,20220331,125
863,20220401,-116
864,20220404,222
865,20220405,-145
866,20220406,-67
867,20220407,-289
868,20220408,-39
869,20220411,63
870,20220412,-72
871,20220413,428
872,20220414,-158
873,20220415,-139
874,20220418,183
875,20220419,250
876,20220420,4
877,20220421,139
878,20220422,-9
879,20220425,-150
880,20220426,10
881,20220427,34
882,20220428,34
883,20220429,478
884,20220502,273
885,20220503,49
886,20220504,-166
887,20220506,-88
888,20220509,-224
889,20220510,117
890,20220511,195
891,20220512,-122
892,20220513,562
893,20220516,-264
894,20220517,240
895,20220518,-136
896,20220519,185
897,20220520,493
898,20220523,-151
899,20220524,-405
900,20220525,44
901,20220526,-137
902,20220527,5
903,20220530,73
904,20220531,244
905,20220602,-225
906,20220603,-122
907,20220607,-503
908,20220608,88
909,20220609,-5
910,20220610,-69
911,20220613,-376
912,20220614,347
913,20220615,-645
914,20220616,-371
915,20220617,371
916,20220620,-879
917,20220621,83
918,20220622,-771
919,20220623,-88
920,20220624,571
921,20220627,278
922,20220628,39
923,20220629,-73
924,20220630,-327
925,20220701,-586
926,20220704,-137
927,20220705,181
928,20220706,-273
929,20220707,488
930,20220708,34
931,20220711,-161
932,20220712,-244
933,20220713,88
934,20220714,219
935,20220715,-127
936,20220718,381
937,20220719,20
938,20220720,-303
939,20220721,264
940,20220722,-112
941,20220725,279
942,20220726,141
943,20220727,-79
944,20220728,-161
945,20220729,-122
946,20220801,44
947,20220802,-137
948,20220803,191
949,20220804,-34
950,20220805,142
951,20220808,127
952,20220809,103
953,20220810,-195
954,20220811,64
955,20220812,132
956,20220816,-113
957,20220817,-235
958,20220818,79
959,20220819,-211
960,20220822,-59
961,20220823,-176
962,20220824,49
963,20220825,151
964,20220826,-157
965,20220829,35
966,20220830,147
967,20220831,553
968,20220901,-240
969,20220902,-377
970,20220905,-73
