,date,y_rate_1045
0,20181001,-85
1,20181002,-85
2,20181004,-319
3,20181005,45
4,20181008,153
5,20181010,-99
6,20181011,-63
7,20181012,171
8,20181015,-50
9,20181016,-86
10,20181017,90
11,20181018,0
12,20181019,86
13,20181022,94
14,20181023,-185
15,20181024,-90
16,20181025,-104
17,20181026,-230
18,20181029,-50
19,20181030,207
20,20181031,-81
21,20181101,176
22,20181102,248
23,20181105,-374
24,20181106,-22
25,20181107,58
26,20181108,36
27,20181109,-63
28,20181112,257
29,20181113,-59
30,20181114,-63
31,20181115,-27
32,20181116,-81
33,20181119,-9
34,20181120,113
35,20181121,63
36,20181122,-54
37,20181123,-36
38,20181126,158
39,20181127,-104
40,20181128,-54
41,20181129,-167
42,20181130,-85
43,20181203,58
44,20181204,-104
45,20181205,104
46,20181206,-136
47,20181207,31
48,20181210,46
49,20181211,-41
50,20181212,131
51,20181213,14
52,20181214,-406
53,20181217,18
54,20181218,122
55,20181219,76
56,20181220,36
57,20181221,41
58,20181224,-4
59,20181226,31
60,20181227,41
61,20181228,58
62,20190102,-86
63,20190103,-59
64,20190104,-9
65,20190107,121
66,20190108,-40
67,20190109,257
68,20190110,-86
69,20190111,-50
70,20190114,-63
71,20190115,280
72,20190116,-72
73,20190117,-77
74,20190118,45
75,20190121,-235
76,20190122,-131
77,20190123,203
78,20190124,90
79,20190125,104
80,20190128,9
81,20190129,-58
82,20190130,0
83,20190131,-190
84,20190201,31
85,20190207,-171
86,20190208,-185
87,20190211,-86
88,20190212,95
89,20190213,13
90,20190214,0
91,20190215,-140
92,20190218,135
93,20190219,22
94,20190220,131
95,20190221,-67
96,20190222,-72
97,20190225,-72
98,20190226,-41
99,20190227,-13
100,20190228,-40
101,20190304,-145
102,20190305,-59
103,20190306,-31
104,20190307,50
105,20190308,-99
106,20190311,-68
107,20190312,50
108,20190313,-230
109,20190314,-63
110,20190315,207
111,20190318,-72
112,20190319,13
113,20190320,-217
114,20190321,316
115,20190322,-13
116,20190325,-76
117,20190326,14
118,20190327,63
119,20190328,-27
120,20190329,-5
121,20190401,189
122,20190402,0
123,20190403,73
124,20190404,54
125,20190405,72
126,20190408,-81
127,20190409,-31
128,20190410,41
129,20190411,-23
130,20190412,9
131,20190415,135
132,20190416,19
133,20190417,-31
134,20190418,-194
135,20190419,-50
136,20190422,0
137,20190423,45
138,20190424,-136
139,20190425,-9
140,20190426,-54
141,20190429,55
142,20190430,-271
143,20190502,280
144,20190503,-229
145,20190507,-78
146,20190508,152
147,20190509,-55
148,20190510,32
149,20190513,18
150,20190514,202
151,20190515,41
152,20190516,-229
153,20190517,-32
154,20190520,156
155,20190521,160
156,20190522,-170
157,20190523,-211
158,20190524,9
159,20190527,77
160,20190528,-64
161,20190529,-330
162,20190530,82
163,20190531,78
164,20190603,248
165,20190604,-68
166,20190605,-119
167,20190607,14
168,20190610,-23
169,20190611,114
170,20190612,0
171,20190613,-188
172,20190614,106
173,20190617,161
174,20190618,78
175,20190619,23
176,20190620,37
177,20190621,-55
178,20190624,41
179,20190625,101
180,20190626,41
181,20190627,183
182,20190628,-78
183,20190701,-211
184,20190702,83
185,20190703,-189
186,20190704,78
187,20190705,-64
188,20190708,-252
189,20190709,-78
190,20190710,42
191,20190711,96
192,20190712,92
193,20190715,-69
194,20190716,-4
195,20190717,-78
196,20190718,0
197,20190719,64
198,20190722,129
199,20190723,59
200,20190724,110
201,20190725,-147
202,20190726,-27
203,20190729,-280
204,20190730,-18
205,20190731,-184
206,20190801,235
207,20190802,-19
208,20190805,-372
209,20190806,174
210,20190807,-69
211,20190808,-50
212,20190809,37
213,20190812,59
214,20190813,-55
215,20190814,83
216,20190816,-41
217,20190819,-27
218,20190820,18
219,20190821,88
220,20190822,-64
221,20190823,55
222,20190826,28
223,20190827,69
224,20190828,88
225,20190829,-124
226,20190830,230
227,20190902,74
228,20190903,92
229,20190904,157
230,20190905,230
231,20190906,-56
232,20190909,216
233,20190910,-5
234,20190911,60
235,20190916,-55
236,20190917,4
237,20190918,-28
238,20190919,188
