,date,y_rate_1130
0,20181001,5
1,20181002,-130
2,20181004,-418
3,20181005,-108
4,20181008,68
5,20181010,-175
6,20181011,-18
7,20181012,216
8,20181015,-27
9,20181016,-27
10,20181017,95
11,20181018,-85
12,20181019,63
13,20181022,99
14,20181023,-275
15,20181024,-184
16,20181025,-45
17,20181026,-333
18,20181029,-117
19,20181030,27
20,20181031,-54
21,20181101,131
22,20181102,234
23,20181105,-343
24,20181106,-31
25,20181107,144
26,20181108,5
27,20181109,-95
28,20181112,216
29,20181113,-59
30,20181114,-140
31,20181115,-14
32,20181116,-99
33,20181119,27
34,20181120,68
35,20181121,76
36,20181122,-36
37,20181123,-154
38,20181126,249
39,20181127,-32
40,20181128,-94
41,20181129,-167
42,20181130,-117
43,20181203,121
44,20181204,-117
45,20181205,199
46,20181206,-127
47,20181207,-18
48,20181210,27
49,20181211,-81
50,20181212,207
51,20181213,73
52,20181214,-428
53,20181217,55
54,20181218,117
55,20181219,81
56,20181220,-5
57,20181221,-4
58,20181224,32
59,20181226,-18
60,20181227,63
61,20181228,90
62,20190102,-370
63,20190103,-32
64,20190104,27
65,20190107,81
66,20190108,-54
67,20190109,356
68,20190110,-64
69,20190111,18
70,20190114,-122
71,20190115,330
72,20190116,41
73,20190117,31
74,20190118,18
75,20190121,-207
76,20190122,-180
77,20190123,243
78,20190124,81
79,20190125,171
80,20190128,9
81,20190129,-76
82,20190130,68
83,20190131,-235
84,20190201,13
85,20190207,-18
86,20190208,-239
87,20190211,-59
88,20190212,90
89,20190213,-63
90,20190214,0
91,20190215,-239
92,20190218,108
93,20190219,4
94,20190220,199
95,20190221,9
96,20190222,-32
97,20190225,-90
98,20190226,-41
99,20190227,-9
100,20190228,-9
101,20190304,-118
102,20190305,-118
103,20190306,-76
104,20190307,86
105,20190308,-122
106,20190311,-55
107,20190312,63
108,20190313,-248
109,20190314,-54
110,20190315,374
111,20190318,-63
112,20190319,-63
113,20190320,-181
114,20190321,316
115,20190322,-54
116,20190325,-67
117,20190326,9
118,20190327,50
119,20190328,54
120,20190329,31
121,20190401,180
122,20190402,18
123,20190403,118
124,20190404,158
125,20190405,4
126,20190408,-86
127,20190409,-45
128,20190410,50
129,20190411,-81
130,20190412,104
131,20190415,126
132,20190416,41
133,20190417,-31
134,20190418,-306
135,20190419,-45
136,20190422,23
137,20190423,50
138,20190424,-312
139,20190425,68
140,20190426,59
141,20190429,175
142,20190430,-326
143,20190502,161
144,20190503,-225
145,20190507,9
146,20190508,252
147,20190509,-170
148,20190510,-9
149,20190513,-106
150,20190514,308
151,20190515,-19
152,20190516,-110
153,20190517,-14
154,20190520,69
155,20190521,156
156,20190522,-151
157,20190523,-78
158,20190524,-78
159,20190527,68
160,20190528,-46
161,20190529,-293
162,20190530,27
163,20190531,83
164,20190603,248
165,20190604,-41
166,20190605,-96
167,20190607,147
168,20190610,96
169,20190611,100
170,20190612,-32
171,20190613,-220
172,20190614,28
173,20190617,65
174,20190618,165
175,20190619,4
176,20190620,41
177,20190621,-28
178,20190624,64
179,20190625,59
180,20190626,64
181,20190627,188
182,20190628,-60
183,20190701,-174
184,20190702,37
185,20190703,-193
186,20190704,9
187,20190705,-51
188,20190708,-234
189,20190709,-41
190,20190710,60
191,20190711,170
192,20190712,92
193,20190715,91
194,20190716,-18
195,20190717,-32
196,20190718,-59
197,20190719,133
198,20190722,101
199,20190723,105
200,20190724,69
201,20190725,-166
202,20190726,51
203,20190729,-299
204,20190730,14
205,20190731,-249
206,20190801,221
207,20190802,-23
208,20190805,-349
209,20190806,230
210,20190807,-143
211,20190808,-23
212,20190809,106
213,20190812,73
214,20190813,-55
215,20190814,23
216,20190816,-22
217,20190819,-50
218,20190820,87
219,20190821,129
220,20190822,-147
221,20190823,69
222,20190826,28
223,20190827,32
224,20190828,32
225,20190829,-124
226,20190830,266
227,20190902,101
228,20190903,14
229,20190904,157
230,20190905,294
231,20190906,-42
232,20190909,137
233,20190910,-23
234,20190911,37
235,20190916,-78
236,20190917,-5
237,20190918,69
238,20190919,193
239,20190920,60
240,20190923,41
241,20190924,0
242,20190925,-88
243,20190926,23
244,20190927,-193
245,20190930,165
246,20191001,106
247,20191002,-174
248,20191004,147
249,20191007,-110
250,20191008,198
251,20191010,83
252,20191011,-46
253,20191014,55
254,20191015,87
255,20191016,0
256,20191017,-50
257,20191018,73
258,20191021,101
259,20191022,142
260,20191023,-69
261,20191024,-119
262,20191025,-105
263,20191028,-9
264,20191029,-125
265,20191030,-125
266,20191031,129
267,20191101,115
268,20191104,129
269,20191105,5
270,20191106,32
271,20191107,33
272,20191108,-171
273,20191111,-203
274,20191112,-9
275,20191113,-143
276,20191114,32
277,20191115,286
278,20191118,-70
279,20191119,14
280,20191120,-134
281,20191121,-290
282,20191122,79
283,20191125,198
284,20191126,60
285,20191127,-23
286,20191128,70
287,20191129,-383
288,20191202,-5
289,20191203,37
290,20191204,-83
291,20191205,-124
292,20191206,143
293,20191209,14
294,20191210,166
295,20191211,87
296,20191212,239
297,20191213,42
298,20191216,37
299,20191217,157
300,20191218,14
301,20191219,-78
302,20191220,-46
303,20191223,-189
304,20191224,-175
305,20191226,0
306,20191227,295
307,20191230,-65
308,20200102,-263
309,20200103,-217
310,20200106,0
311,20200107,147
312,20200108,18
313,20200109,-55
314,20200110,83
315,20200113,184
316,20200114,143
317,20200115,-69
318,20200116,184
319,20200117,-33
320,20200120,235
321,20200121,-170
322,20200122,199
323,20200123,-46
324,20200128,-216
325,20200129,14
326,20200130,-203
327,20200131,-32
328,20200203,268
329,20200204,342
330,20200205,-97
331,20200206,208
332,20200207,-129
333,20200210,111
334,20200211,337
335,20200212,19
336,20200213,97
337,20200214,222
338,20200217,115
339,20200218,-194
340,20200219,-116
341,20200220,-369
342,20200221,65
343,20200224,-378
344,20200225,217
345,20200226,-4
346,20200227,-277
347,20200228,-170
348,20200302,134
349,20200303,-351
